eGFR,Creatinine,Systolic BP,Diastolic BP,HbA1c,Hemoglobin,Age,Gender,mean_abs_shap
0.0898492140344543,0.07026051949291802,-0.016834349864862007,-0.015881141935574227,0.0002991355579178479,0.014197619249490305,0.02417354679178615,-0.006414920944778586,0.02973880598397268
-0.15423103737578017,-0.11058058102869951,-0.01357772200930891,-0.011858595609072146,-0.006287944444760946,-0.021416517499758134,0.03245558655993063,0.008278281960871343,0.044835783311022726
0.0546924326054149,0.08523760257916672,-0.012697512040601287,-0.011877455163956578,-0.009688863398510054,-0.01272508232190397,0.06359331080400174,-0.007365749530370277,0.032234751055490694
0.06567252829326452,0.060104653073815094,-0.017453408174741204,-0.014686918602805275,0.01939337188877574,0.016855327122974655,-0.024044563251857855,0.005669065876729844,0.02798497953562052
0.028137315777333742,-0.08698838917481826,-0.013729222045289207,-0.013996124785180804,0.011167034741607454,0.02215829845324001,-0.05741625963801464,0.008272481306232336,0.030233140740214555
0.1471952350237622,-0.09337638944421983,-0.012376598119683868,-0.011140491880845958,-0.004462402627014015,-0.007310386579925282,0.05944723517417741,0.00874172561514671,0.04300630805809691
0.04134925370052154,-0.03830927289354551,-0.015476717649594707,-0.0168514927668837,-0.005868096415910882,0.05696829728065859,-0.03974787645328435,0.011355202246480225,0.02824077617585994
0.03502086624240551,-0.04198723450702758,-0.012620674973091089,-0.012698300279479453,-0.006900113102964314,-0.01748926001484084,-0.06406718502309672,0.012900464817208163,0.025460512370014208
0.04205265964880054,0.059983802741207404,-0.015854088345061485,-0.014756584055058362,-0.007646350365372496,-0.011539749660308051,0.040534915689659896,0.009616616517432052,0.025248095877862538
-0.26679637833514075,0.032108658840843005,-0.010944382900781329,-0.009265004199788495,-0.013611970450434554,-0.022335861420263326,-0.12079141076952446,-0.01703262888525277,0.06161078697525359
0.0862594198940271,0.06944914527578165,-0.013143855366548777,-0.011193009891118712,0.11337982524361999,0.016782896670639622,-0.033367513471927554,0.005525113022196979,0.04363759735448255
0.09748289550740899,0.1134165368165502,-0.015351807874709343,-0.014729116608239784,-0.011583636050269389,-0.010325086098252554,0.048086798032833326,-0.007259261393394159,0.03977939229770722
0.18076083002336413,0.13720892876943352,-0.010370819474569184,-0.009865752492790609,0.02248907109959146,0.00075225963665524,0.008260956752268444,0.0055816965917775555,0.04691128935505627
0.081530353655511,0.06251740529225983,-0.012841280501380095,-0.012557647298671079,-0.002908145041154974,0.016396815511978975,0.05546932066297553,-0.00870030953457842,0.03161515968731374
-0.1793019963607225,-0.05570591878861876,-0.011604428138596069,-0.01145085199901501,-0.0033163902120542164,-0.017217992686481297,-0.057861934652098726,0.010666039708602432,0.04339069406827363
0.0651494782600073,0.08067079814812232,-0.011311091294927956,-0.010113256966187397,0.07800975808645165,0.03131385429576616,0.0569491161294462,-0.00900491603818982,0.04281528365238735
0.0010233956988574152,0.05245893608018347,-0.015119572982505337,-0.014223796756094158,-0.013048014472808686,-0.019145293533820818,-0.058189344926217586,-0.013488602032858989,0.023337119560418305
0.0840276767145894,0.06856099286537894,-0.015034531493000053,-0.013771457740367353,-0.009289470270860245,-0.01069563481525076,-0.05660032499208198,-0.007781751897933274,0.033220230098682746
-0.23786000286129827,0.03673422194765605,-0.013518847899874644,-0.011324591809742728,-0.015793999376471645,-0.01912222787257024,-0.11909459744612502,-0.01518185234817028,0.05857879269523862
0.12355939092014019,0.06905689999764966,-0.012884867508553008,-0.012214008817353208,-0.008598531490843428,-0.004603710105440504,-0.03653766973374007,0.014428710230254113,0.035235473600496774
0.10557659492646024,0.062242285244802936,-0.014905354273656858,-0.01451526984350545,-0.007711112473051372,0.016521552701732608,-0.04164860716793824,0.009697751451237531,0.03410231601029816
-0.2754359469683618,-0.11695608370318543,0.015457116501990189,0.037583209752961866,-0.0071070481531966935,0.0031134239001940306,-0.10017657312220937,0.0040440882006990255,0.0699841862878498
0.12230782761344232,0.08092613249178235,-0.014240947339994977,-0.01282897263665298,-0.008181995137072129,-0.005791174287866857,0.024187856400066033,-0.0071609888805630375,0.03445323684843008
